23,15,11
24,16,11
25,17,11
26,18,11
27,19,11
28,20,11
29,21,11
30,22,11
31,23,11
32,24,11
33,25,11
34,26,11
35,27,11
36,28,11
37,29,11
38,30,11
39,31,11
40,32,11
41,33,11
42,34,11
43,35,11
44,36,11
45,37,11
46,38,11
47,39,11
48,40,11
49,41,11
50,42,11
22,12,12
23,13,12
20,14,12
24,15,12
25,16,12
26,17,12
18,18,12
24,13,13
23,14,13
20,15,13
26,16,13
27,17,13
28,18,13
25,19,13
29,20,13
30,21,13
31,22,13
32,23,13
33,24,13
34,25,13
35,26,13
36,27,13
37,28,13
38,29,13
39,30,13
40,31,13
41,32,13
42,33,13
43,34,13
44,35,13
45,36,13
46,37,13
47,38,13
48,39,13
49,40,13
50,41,13
25,14,14
26,15,14
27,16,14
23,17,14
29,18,14
28,19,14
20,20,14
27,15,15
28,16,15
29,17,15
30,18,15
31,19,15
23,20,15
32,21,15
26,22,15
33,23,15
34,24,15
35,25,15
36,26,15
37,27,15
38,28,15
39,29,15
40,30,15
41,31,15
42,32,15
43,33,15
44,34,15
45,35,15
46,36,15
47,37,15
48,38,15
49,39,15
50,40,15
29,16,16
28,17,16
31,18,16
30,19,16
26,20,16
33,21,16
32,22,16
23,23,16
30,17,17
32,18,17
33,19,17
31,20,17
34,21,17
28,22,17
35,23,17
36,24,17
37,25,17
26,26,17
33,18,18
32,19,18
34,20,18
31,21,18
35,22,18
28,23,18
37,24,18
36,25,18
38,26,18
39,27,18
40,28,18
41,29,18
42,30,18
43,31,18
44,32,18
45,33,18
46,34,18
47,35,18
48,36,18
49,37,18
50,38,18
34,19,19
32,20,19
35,21,19
36,22,19
37,23,19
38,24,19
31,25,19
39,26,19
40,27,19
28,28,19
35,20,20
36,21,20
37,22,20
38,23,20
39,24,20
40,25,20
32,26,20
41,27,20
31,28,20
42,29,20
43,30,20
44,31,20
45,32,20
46,33,20
47,34,20
48,35,20
49,36,20
50,37,20
37,21,21
38,22,21
36,23,21
40,24,21
39,25,21
41,26,21
32,27,21
42,28,21
43,29,21
44,30,21
31,31,21
39,22,22
40,23,22
41,24,22
38,25,22
42,26,22
43,27,22
44,28,22
45,29,22
36,30,22
46,31,22
32,32,22
41,23,23
42,24,23
43,25,23
40,26,23
38,27,23
45,28,23
44,29,23
46,30,23
36,31,23
47,32,23
48,33,23
49,34,23
50,35,23
43,24,24
42,25,24
44,26,24
45,27,24
46,28,24
40,29,24
47,30,24
48,31,24
38,32,24
49,33,24
50,34,24
36,36,24
44,25,25
45,26,25
42,27,25
47,28,25
46,29,25
48,30,25
49,31,25
50,32,25
38,34,25
40,35,25
46,26,26
47,27,26
48,28,26
49,29,26
45,30,26
42,31,26
50,33,26
40,34,26
38,38,26
48,27,27
49,28,27
47,29,27
50,30,27
45,31,27
42,36,27
40,40,27
50,28,28
49,30,28
47,31,28
45,34,28
42,38,28
49,32,29
47,33,29
45,39,29
42,42,29
49,35,30
47,36,30
45,41,30
49,38,31
47,41,31
45,45,31
49,43,32
47,44,32
49,45,33
47,47,33
49,49,34
